Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar.radiation,Next_Tmax
33.5,27.5,75.43559,93.46297,31.03976,27.66297,8.553027,36.948715,0.440901281,0.560601424,0.270601954,0.207963142,1.58770593,0.46720693,0,0,37.5237,126.97,19.5844,0.2713,5206.499,31.7
28.4,25.1,51.74185,97.00575,31.30434,23.7177,10.095895,102.97195,0.642683465,0.333628099,0.0000943,0,11.40648557,0,0,0,37.6046,126.991,212.335,2.785,5332.534,27.6
32.2,27.8,44.83059,92.88594,33.46299,25.2016,7.723374,77.716038,0.637376926,0.310790597,0.0000343,0,10.23523394,0.00637492,0,0,37.6046,127.032,44.7624,0.5141,5191.269,31.1
31.1,27.7,39.48224,90.94779,34.42377,25.58495,8.452032,42.071478,0.637074585,0.314503759,0.000812021,0,10.8811483,0,0,0,37.5776,127.058,33.3068,0.2661,5185.89,29.3
32.4,28.3,51.05119,97.84223,32.5446,24.5918,7.215064,105.816558,0.665961101,0.309052379,0,0,10.65673088,0.0000847,0,0,37.645,127.022,45.716,2.5348,5176.915,31.3
31.5,27.6,48.58903,95.382,33.11361,25.22685,8.081365,149.770543,0.622016033,0.275949812,0.002084717,0,8.273922683,0.011374395,0,0,37.5507,127.135,35.038,0.5055,5176.493,29.7
31.4,27.7,44.35929,89.57496,33.68972,25.61507,8.643895,81.631833,0.631001041,0.291408897,0.000736437,0,9.38115983,0,0,0,37.5102,127.042,54.6384,0.1457,5190.454,30
31.3,27.6,58.92184,93.24128,31.23155,25.50469,7.37821,153.779546,0.691629227,0.226762604,0.001992449,0,13.61614409,0,0,0,37.5776,126.838,12.37,0.0985,5168.971,29.8
30.9,27.8,50.60371,91.64392,32.81834,25.16224,8.837843,78.497071,0.665159427,0.245884796,0.001308768,0,9.984980835,0,0,0,37.4697,126.91,52.518,1.5629,5174.514,29.6
31.1,26.8,57.05904,92.4147,31.64452,24.95251,8.278344,125.073785,0.718303782,0.259924545,0.000852036,0,7.222334946,0,0,0,37.4967,126.826,50.9312,0.4125,5198.822,28.9
29.7,26.7,51.86318,92.95282,31.53484,24.03476,9.459073,97.322812,0.626784369,0.280257764,0.00073126,0,10.982627,0.001007125,0,0,37.4562,126.955,208.507,5.1782,5148.258,30.1
32.1,28,42.40192,91.07834,34.32066,25.76439,8.559933,85.743255,0.633043676,0.284483992,0.001117093,0,8.747305482,0,0,0,37.5372,127.085,28.7,0.6233,5190.548,30.1
30.7,26.2,43.89614,93.23899,33.02927,24.82413,9.038387,55.311569,0.642186109,0.309428342,0.000036,0,10.32606206,0,0,0,37.5507,126.988,132.118,0.5931,5238.247,30.7
31.6,28.1,39.02406,90.92181,34.45002,25.54861,8.366321,60.171652,0.639152135,0.267537366,0.0000263,0,10.21339856,0.003914118,0,0,37.5776,127.083,59.8324,2.6865,5170.464,29.9
30.8,27.5,46.27257,88.5798,33.62714,25.47419,9.179165,48.499217,0.710334729,0.252510928,0,0,8.68142653,0,0,0,37.4967,126.927,30.968,0.618,5175.822,30.1
30.4,27,45.83706,90.23043,33.25436,25.60629,8.368873,58.786887,0.721190878,0.291532231,0.002230171,0,9.602833751,0,0,0,37.5507,126.937,30.0464,0.8552,5193.941,29.2
30.8,26.5,51.09975,91.0085,32.43462,25.10096,8.938056,125.284543,0.618142866,0.274511872,0.001443026,0,10.32296984,0.0007808,0,0,37.4697,126.995,82.2912,2.2579,5154.464,29.3
31.4,27.4,48.52957,94.08555,33.06999,24.93814,8.048831,148.644078,0.596974389,0.340061366,0.010239416,0,8.545051441,0.003224891,0,0,37.6181,127.099,53.4712,0.697,5190.702,29.7
31.8,27.2,50.34669,91.16435,32.81309,25.22211,8.579893,128.525628,0.638204869,0.280218213,0.001612644,0,9.47989058,0,0,0,37.4832,127.024,56.4448,1.2313,5173.031,30.6
31.2,27.3,46.88345,91.39227,32.72899,25.19878,8.349208,67.3873,0.68354713,0.298850653,0.004419474,0,13.93046903,0,0,0,37.5776,126.938,75.0924,1.7678,5220.169,30
31.4,27.6,53.95266,98.60718,31.37819,23.83347,10.201975,107.372709,0.627233652,0.330918364,0,0,10.71691635,0.003566514,0,0,37.6181,127.004,146.554,4.7296,5271.387,30.4
30.6,27.6,40.58738,91.55688,34.33989,25.62361,8.611711,44.633469,0.642839245,0.293144724,0.0000663,0,10.48204333,0,0,0,37.5507,127.04,26.298,0.5721,5182.426,28.9
32.7,27.1,47.03623,89.36839,33.54156,25.61486,8.547028,114.702374,0.605635251,0.291927274,0.001835583,0,8.072121418,0.000477265,0,0,37.5102,127.086,21.9668,0.1332,5171.381,29.6
31.9,28,52.48602,90.83421,32.14939,25.63008,8.057632,109.887116,0.736658914,0.242036212,0.000356516,0,8.627034298,0,0,0,37.5372,126.891,15.5876,0.1554,5171.602,30.2
31.4,28,48.94896,89.9854,33.01312,25.5835,8.427767,73.829126,0.746892717,0.243804471,0.0000566,0,7.025791098,0,0,0,37.5237,126.909,17.2956,0.2223,5168.285,30.2
31.3,28.4,43.45123,90.76729,34.07638,25.66594,8.853538,51.696736,0.685680276,0.293611708,0.00000495,0,9.569253392,0,0,0,37.5237,126.97,19.5844,0.2713,5177.868,30.3
30.7,22.4,51.6073,95.34685,32.12031,25.60169,7.405828,82.907089,0.235752061,0.080906184,0,0.002857378,0,0,0,0,37.6046,126.991,212.335,2.785,5275.07,30.6
33.3,23.3,43.79885,86.98946,34.46073,27.40807,5.736392,58.117351,0.205487841,0.083950677,0.001228502,0.009281001,0,0,0,0,37.6046,127.032,44.7624,0.5141,5132.699,33.8
33.2,24.2,39.89804,83.15986,35.54125,27.97518,6.565028,13.898664,0.271267647,0.086482977,0.010333448,0.007470723,0,0,0,0,37.5776,127.058,33.3068,0.2661,5127.352,33.9
34.3,24.5,48.71358,94.93367,33.27424,25.70149,5.49801,87.926579,0.180654247,0.086083652,0,0.00419852,0,0,0,0,37.645,127.022,45.716,2.5348,5118.115,34.8
32.2,23.3,48.94855,95.75763,34.09623,27.23775,5.795817,132.368134,0.258364229,0.132698382,0.005787603,0.014286239,0,0,0,0,37.5507,127.135,35.038,0.5055,5117.594,33.6
34,24.2,44.14481,87.91586,34.76804,27.59544,6.335715,54.987433,0.251516651,0.161949213,0.02741626,0.005758159,0,0,0,0,37.5102,127.042,54.6384,0.1457,5131.513,34
34.1,25.3,59.18165,94.40963,31.5644,26.82224,5.014635,136.414333,0.238842206,0.153473872,0.023675023,0.014444776,0,0,0,0,37.5776,126.838,12.37,0.0985,5110.264,33.3
33.8,25.2,47.85539,91.40961,33.77982,27.01911,6.018647,51.833559,0.230289636,0.134764495,0.021011475,0.009842376,0,0,0,0,37.4697,126.91,52.518,1.5629,5115.181,33.5
33.7,23.7,57.3477,94.30885,31.89614,26.66062,5.701871,102.828896,0.235165835,0.162337902,0.02508608,0.013394668,0,0,0,0,37.4967,126.826,50.9312,0.4125,5140.238,33.8
32.7,23,47.11009,93.44968,32.94297,25.96258,6.586423,68.042159,0.23042912,0.12468951,0.006253648,0.006314427,0,0,0,0,37.4562,126.955,208.507,5.1782,5084.999,32.7
35.2,24.3,42.63863,86.72639,35.3561,28.06848,6.021708,62.639058,0.248185312,0.151887352,0.013567132,0.012142241,0,0,0,0,37.5372,127.085,28.7,0.6233,5132.312,34.9
33.7,23.1,44.65301,87.1073,33.92127,27.03163,6.874265,29.600964,0.234634576,0.127975682,0.009466587,0.004769137,0,0,0,0,37.5507,126.988,132.118,0.5931,5179.077,34.9
34,24.5,39.38504,83.42022,35.57271,27.9536,6.194718,38.98318,0.304344758,0.115253607,0.007260016,0.010473735,0,0,0,0,37.5776,127.083,59.8324,2.6865,5111.088,34.4
33.6,24.7,46.04502,88.05115,34.32596,27.56198,6.569708,15.264082,0.242318374,0.138462372,0.016959573,0.010338358,0,0,0,0,37.4967,126.927,30.968,0.618,5116.992,33.4
32.7,24.4,47.3504,87.93857,33.92994,27.49633,6.538357,33.391715,0.25380686,0.127399396,0.004227053,0.009628203,0,0,0,0,37.5507,126.937,30.0464,0.8552,5135.762,33.1
32.8,23.2,47.83356,91.90284,33.71661,26.87971,6.140091,102.411614,0.213714359,0.139852345,0.026156276,0.003014092,0,0,0,0,37.4697,126.995,82.2912,2.2579,5093.864,32.9
32.5,22.9,44.89754,94.48325,34.25541,26.47535,4.68247,136.517864,0.275897,0.116925085,0.000204274,0.010026652,0,0,0,0,37.6181,127.099,53.4712,0.697,5131.896,33.8
34.9,24.3,47.78611,90.79793,34.01212,27.04809,5.955971,108.194142,0.236497381,0.104534006,0.026067723,0.004528143,0,0,0,0,37.4832,127.024,56.4448,1.2313,5113.476,35.6
34,23.9,47.59927,89.61457,33.37229,27.02301,6.254755,45.645103,0.245992044,0.125749322,0.00347305,0.008626124,0,0,0,0,37.5776,126.938,75.0924,1.7678,5161.941,33.9
33.6,24.1,52.90793,96.77967,32.22531,25.69329,6.911515,84.799181,0.197007522,0.067106867,0,0.001628219,0,0,0,0,37.6181,127.004,146.554,4.7296,5213.897,33.7
32.6,23.8,41.44894,85.0267,35.37764,28.01482,6.656375,15.448716,0.244508667,0.118983804,0.017135882,0.003616488,0,0,0,0,37.5507,127.04,26.298,0.5721,5123.938,33.1
33.6,24.3,45.54623,90.93961,34.66159,27.53712,5.655714,91.750459,0.255313327,0.139815114,0.023809536,0.01167835,0,0,0,0,37.5102,127.086,21.9668,0.1332,5112.585,35.1
34.9,25.3,55.21665,91.06278,32.55631,27.2075,5.727683,90.944911,0.258711326,0.146134258,0.018412988,0.014592463,0,0,0,0,37.5372,126.891,15.5876,0.1554,5112.925,34.9
34.9,24.6,44.89095,85.80713,34.76745,27.98345,6.716194,21.717342,0.254883596,0.182951155,0.016449483,0.006662477,0,0,0,0,37.5237,126.97,19.5844,0.2713,5119.374,34.2
30,24.4,47.18071,91.5368,31.36136,25.56061,8.251279,83.744833,0.141075414,0.146577418,0.009023197,0,0,0,0,0,37.6046,126.991,212.335,2.785,5245.199,30.8
33.3,24.7,40.61332,83.95132,33.45148,27.40464,6.3652,57.557571,0.15980907,0.1357133,0.013732089,0,0,0,0,0,37.6046,127.032,44.7624,0.5141,5102.278,33.6
33.6,26.8,36.81957,81.32744,34.29508,27.48331,7.146755,13.775264,0.169355383,0.14394437,0.020657286,0.000110667,0,0,0,0,37.5776,127.058,33.3068,0.2661,5096.946,33.4
33.6,26.5,47.64773,95.12568,32.26172,25.40146,5.542277,87.25868,0.060101884,0.05894316,0.000918344,0,0,0,0,0,37.645,127.022,45.716,2.5348,5087.651,34.2
33.3,26.1,47.15088,90.32481,32.84981,26.12313,5.963987,143.137093,0.117650647,0.104644469,0.016129777,0.001477035,0,0,0,0,37.5507,127.135,35.038,0.5055,5087,34.1
33.7,27.2,41.53973,85.56503,33.6586,26.72121,6.831321,61.871485,0.151719992,0.129223005,0.037626806,0.001406127,0,0,0,0,37.5102,127.042,54.6384,0.1457,5100.899,33.9
32.1,26.9,52.78489,89.84151,31.46605,26.34134,6.064299,153.059268,0.191647474,0.130404252,0.014542741,0,0,0,0,0,37.5776,126.838,12.37,0.0985,5079.776,33.6
33.2,26.9,45.35899,86.30086,32.96815,26.73953,6.619607,51.499922,0.162596694,0.144329877,0.012606674,0.0000562,0,0,0,0,37.4697,126.91,52.518,1.5629,5084.355,33.1
33.3,25.6,47.51373,89.30125,32.0724,26.36494,6.370965,105.883208,0.205686246,0.15453507,0.021268176,0,0,0,0,0,37.4967,126.826,50.9312,0.4125,5109.81,33.3
31.9,24.9,49.1325,86.90613,31.68039,25.74321,6.933404,70.164116,0.087613325,0.107539162,0.030258059,0.000768634,0,0,0,0,37.4562,126.955,208.507,5.1782,5052.172,32.4
34.7,27.2,40.90681,86.34676,33.98224,26.79555,6.717864,67.815151,0.134255868,0.149235643,0.030899815,0.004488074,0,0,0,0,37.5372,127.085,28.7,0.6233,5102.056,36
34.9,25.2,39.8509,82.51357,33.03238,27.0245,7.507657,29.799791,0.160455422,0.124028898,0.003151945,0,0,0,0,0,37.5507,126.988,132.118,0.5931,5148.332,34.8
34.1,27.7,36.72561,83.56676,34.25035,26.99858,7.062923,35.647816,0.163060539,0.147745013,0.032464698,0.001915647,0,0,0,0,37.5776,127.083,59.8324,2.6865,5080.227,34.2
32.9,26.2,41.37405,82.56219,33.76362,27.42243,7.079086,16.777009,0.153642827,0.152360042,0.003284789,0.001359191,0,0,0,0,37.4967,126.927,30.968,0.618,5086.431,33.2
32.6,26.1,41.39362,82.48272,33.40658,27.62967,7.031782,35.410769,0.183035127,0.150671422,0.015702294,0,0,0,0,0,37.5507,126.937,30.0464,0.8552,5105.53,32.8
32.1,24.2,48.54632,85.68599,32.48435,26.42176,6.077162,104.903666,0.081551538,0.116020062,0.03332084,0.000045,0,0,0,0,37.4697,126.995,82.2912,2.2579,5062.423,33
33.8,25.3,43.40665,89.53935,33.01048,25.89112,6.105657,137.680021,0.15594242,0.126690356,0.024149428,0.000706333,0,0,0,0,37.6181,127.099,53.4712,0.697,5101.343,33.8
34.8,27,46.4993,88.83662,32.81694,26.22343,6.162071,109.22003,0.109176173,0.13016589,0.051502742,0.00108813,0,0,0,0,37.4832,127.024,56.4448,1.2313,5082.563,35.5
33.3,25.9,43.06951,83.56661,32.85584,27.07306,6.820225,46.07586,0.195121393,0.138750199,0.015794366,0,0,0,0,0,37.5776,126.938,75.0924,1.7678,5131.667,33.5
32.9,26.2,49.80849,95.25494,31.29376,25.5422,8.117805,84.161056,0.105746813,0.133347932,0.00245254,0,0,0,0,0,37.6181,127.004,146.554,4.7296,5184.058,33.5
33.1,26.8,37.34535,81.68155,34.19727,27.44676,7.071864,15.73519,0.164673982,0.148381773,0.002734151,0.000437494,0,0,0,0,37.5507,127.04,26.298,0.5721,5093.563,33.3
34.3,26.9,45.13299,87.52986,33.34498,26.54872,6.032459,101.566006,0.11167432,0.106007966,0.069337605,0.003366834,0,0,0,0,37.5102,127.086,21.9668,0.1332,5082.05,35.2
34.3,27.1,46.32034,86.01923,32.32462,27.31859,6.464955,102.484936,0.201651239,0.136073882,0.030005577,0,0,0,0,0,37.5372,126.891,15.5876,0.1554,5082.453,34.3
33.8,27.1,39.46088,80.4063,34.08742,27.87441,7.120125,24.64696,0.146748291,0.161643114,0.009629554,0.000793942,0,0,0,0,37.5237,126.97,19.5844,0.2713,5088.99,34
30.3,23.7,54.82341,91.05199,29.79407,24.98608,6.783346,67.239439,0.122729925,0.171899574,0.159338234,0.026207722,0,0,0,0,37.6046,126.991,212.335,2.785,5214.742,30.9
33.3,23.9,49.25019,83.10844,31.69353,26.57775,5.258978,46.860032,0.117985991,0.157060512,0.204588232,0.025923722,0,0,0,0,37.6046,127.032,44.7624,0.5141,5071.277,33.4
33.1,26.1,43.92082,80.48785,32.54115,27.69616,6.170153,10.853051,0.148422326,0.192283208,0.2200871,0.025994548,0,0,0,0,37.5776,127.058,33.3068,0.2661,5065.961,32.7
33.5,25.7,57.70088,95.42516,30.61494,25.06084,4.45144,65.918071,0.086306437,0.191639965,0.176129941,0.026258748,0,0,0,0,37.645,127.022,45.716,2.5348,5056.626,33.4
33.1,25.4,50.85605,92.14928,31.16673,26.28785,5.445318,109.267047,0.170750487,0.1185972,0.254860831,0.029189772,0,0,0,0,37.5507,127.135,35.038,0.5055,5055.825,33.1
33.4,26.3,46.07053,86.04598,32.20141,26.82213,6.130279,51.131507,0.13250927,0.132566664,0.234070435,0.037002629,0,0,0,0,37.5102,127.042,54.6384,0.1457,5069.704,33.8
32,26.3,57.96472,90.54198,30.46585,26.41281,5.281831,112.787213,0.123604091,0.177976134,0.212274371,0.045815934,0,0,0,0,37.5776,126.838,12.37,0.0985,5048.708,32.6
32.7,26.5,47.11144,87.65038,31.79778,26.58231,5.817965,40.090065,0.114516074,0.116207175,0.247504784,0.027346431,0,0,0,0,37.4697,126.91,52.518,1.5629,5052.948,33.4
33.1,25.1,53.95914,90.63986,30.87322,26.13579,5.448561,78.760541,0.11134599,0.146525235,0.228876696,0.035129093,0,0,0,0,37.4967,126.826,50.9312,0.4125,5078.8,33.8
31.5,24.4,52.24223,87.23497,30.38264,25.79523,6.273338,59.56293,0.075639599,0.076014694,0.182420423,0.031265653,0,0,0,0,37.4562,126.955,208.507,5.1782,5018.76,31.9
34.2,26,44.86185,85.7425,32.39364,27.0628,6.245326,53.999962,0.170310716,0.126557913,0.255357403,0.028024023,0,0,0,0,37.5372,127.085,28.7,0.6233,5071.22,34.5
34.8,24.4,46.44136,81.72556,31.5295,27.02907,6.524101,22.706278,0.137466356,0.166039705,0.207791207,0.026036689,0,0,0,0,37.5507,126.988,132.118,0.5931,5117.001,34
34.2,26.6,44.23659,83.49895,32.32282,27.11197,6.025561,26.822725,0.187521324,0.174198932,0.254755581,0.027990314,0,0,0,0,37.5776,127.083,59.8324,2.6865,5048.784,33.7
32.4,25.9,44.62333,83.75868,32.42378,27.26532,6.218217,13.767509,0.121477776,0.111986859,0.228142791,0.034433082,0,0,0,0,37.4967,126.927,30.968,0.618,5055.291,33.2
32.5,25.7,45.05187,82.8392,31.92497,27.49964,6.197428,27.591063,0.123401463,0.184114516,0.214966675,0.040330259,0,0,0,0,37.5507,126.937,30.0464,0.8552,5074.718,32.9
32.9,23.3,51.41839,84.82977,31.1512,26.62726,5.477575,83.234639,0.09803564,0.108751103,0.208779774,0.032016687,0,0,0,0,37.4697,126.995,82.2912,2.2579,5030.401,32.6
33.3,24,53.90533,93.25569,30.92876,25.07757,4.775343,97.647457,0.148332492,0.132566174,0.24571623,0.025865283,0,0,0,0,37.6181,127.099,53.4712,0.697,5070.208,33
35.5,25.8,50.50476,87.80868,31.45171,26.47044,5.563906,84.296799,0.118404193,0.14170013,0.233522332,0.032610531,0,0,0,0,37.4832,127.024,56.4448,1.2313,5051.071,34.9
33.3,25.3,45.82307,84.10181,31.46308,27.14069,5.932764,35.10885,0.142376677,0.178354475,0.209296432,0.045304034,0,0,0,0,37.5776,126.938,75.0924,1.7678,5100.811,32.9
32.7,25.3,58.38671,94.00282,29.82212,25.22527,6.607982,70.44314,0.094085155,0.138930577,0.137331301,0.025998379,0,0,0,0,37.6181,127.004,146.554,4.7296,5153.639,33.2
33.1,25.9,44.09205,81.17081,32.63113,27.67583,6.250423,12.318283,0.138730189,0.151166826,0.224392418,0.026492243,0,0,0,0,37.5507,127.04,26.298,0.5721,5062.609,32.8
34.5,25.9,47.12777,86.91422,32.12882,26.78401,5.730263,86.419774,0.15006992,0.123131377,0.239724216,0.029347555,0,0,0,0,37.5102,127.086,21.9668,0.1332,5050.935,34.2
33.7,26.8,51.27947,87.13452,31.23753,27.09847,5.582913,79.290888,0.115892352,0.151462201,0.205210425,0.034405927,0,0,0,0,37.5372,126.891,15.5876,0.1554,5051.4,34.7
33.3,26.3,46.40815,80.04415,32.55016,27.83526,6.250592,19.841901,0.137860422,0.152010424,0.22349824,0.035930931,0,0,0,0,37.5237,126.97,19.5844,0.2713,5058.026,33.9
29.7,23.4,64.62534,92.91061,30.06773,25.36782,8.462078,68.916265,0.276423416,0.281877957,0.099439187,0.151539677,0,0.003171141,0,0,37.6046,126.991,212.335,2.785,5183.697,29.5
32.2,23.6,57.15243,83.67937,32.23762,26.2903,6.657371,49.524736,0.278519263,0.294804139,0.063291422,0.040187861,0,0.00162465,0,0,37.6046,127.032,44.7624,0.5141,5039.694,32.5
32.2,26.2,53.08795,80.15353,32.79199,27.55009,7.357553,13.391848,0.279435897,0.317782287,0.0843278,0.085707653,0,0.015092511,0,0,37.5776,127.058,33.3068,0.2661,5034.396,33.3
32.7,25.8,66.23495,94.71968,31.34334,25.18129,6.020298,78.454334,0.217580745,0.181878488,0.0456821,0.065307824,0,0,0,0,37.645,127.022,45.716,2.5348,5024.994,33.2
32.8,24.6,57.6539,90.44619,31.6821,26.1079,6.519897,113.178794,0.228319507,0.352923297,0.10737497,0.116549466,0,0.063110429,0,0,37.5507,127.135,35.038,0.5055,5024.069,33.3
33.4,26.1,53.4435,84.17704,32.44948,26.6253,7.325311,58.098676,0.21903211,0.401142306,0.082849114,0.171409714,0,0.167892108,0,0,37.5102,127.042,54.6384,0.1457,5037.928,33.2
31.8,26.3,66.43796,90.99016,30.79094,26.66574,6.72457,129.926573,0.270193293,0.220403319,0.128863024,0.026816234,0,0.042145342,0,0,37.5776,126.838,12.37,0.0985,5017.062,32.3
32.9,26.2,55.20849,87.65366,31.87129,26.50266,6.844569,52.531191,0.234609153,0.424914381,0.070614893,0.134613556,0,0.405621489,0,0,37.4697,126.91,52.518,1.5629,5020.958,32.6
33.3,24.8,62.51206,89.31222,31.11798,26.25153,6.754873,91.89656,0.240460414,0.317464404,0.080549379,0.070724025,0,0.383589029,0,0,37.4967,126.826,50.9312,0.4125,5047.209,32.7
31.3,23.9,57.19464,90.73049,30.60738,25.5893,7.776114,67.615263,0.196306698,0.345341587,0.066793183,0.134797751,0,0.664890535,0,0,37.4562,126.955,208.507,5.1782,4984.76,31.9
34.4,25.6,52.6625,84.44556,32.80417,26.80115,7.42032,57.249543,0.22733138,0.363435362,0.088414404,0.145609665,0,0.044291355,0,0,37.5372,127.085,28.7,0.6233,5039.804,34.9
33,24.5,56.32568,82.07346,31.66378,26.78505,7.689499,26.185265,0.261788309,0.315863788,0.092329055,0.124495481,0,0.023666027,0,0,37.5507,126.988,132.118,0.5931,5085.085,33.7
33.4,26.7,53.08997,81.62553,32.70882,27.0564,7.475897,30.240129,0.276428294,0.349761539,0.117204153,0.080769613,0,0.012689331,0,0,37.5776,127.083,59.8324,2.6865,5016.758,33.7
32.8,25.5,51.91066,83.64472,32.48506,27.08312,7.304065,24.522529,0.237078693,0.347075201,0.095968565,0.170699791,0,0.12289681,0,0,37.4967,126.927,30.968,0.618,5023.569,32.6
32.3,25.4,54.71762,81.36083,32.23581,27.38963,7.298276,30.960774,0.249782711,0.323095094,0.102494756,0.102780336,0,0.018849544,0,0,37.5507,126.937,30.0464,0.8552,5043.326,32.6
32,23.4,56.89191,88.88895,31.42996,26.47335,6.689555,89.220204,0.210071727,0.382992255,0.052947056,0.105650026,0,1.01431493,0,0,37.4697,126.995,82.2912,2.2579,4997.797,32.5
32.6,22.9,58.79876,89.81088,31.80245,25.40831,6.453436,114.541241,0.300591392,0.290593048,0.0933344,0.050058787,0,0,0,0,37.6181,127.099,53.4712,0.697,5038.492,33.3
34.4,26,56.32877,87.31299,31.77009,26.16621,6.707925,93.386935,0.21530809,0.397580723,0.050878768,0.130446369,0,0.932888746,0,0,37.4832,127.024,56.4448,1.2313,5018.998,33.9
32.6,24.9,56.16717,83.69354,31.7142,27.03405,7.122172,39.58852,0.292694743,0.296288129,0.098107427,0.113283224,0,0.012681124,0,0,37.5776,126.938,75.0924,1.7678,5069.371,33
32.2,25.2,68.67419,95.69665,30.02662,25.4108,8.84477,71.490789,0.232905349,0.231958415,0.079985353,0.107331416,0,0.001603072,0,0,37.6181,127.004,146.554,4.7296,5122.638,31.9
32.4,25.9,54.49623,81.54428,32.81072,27.439,7.453299,17.182619,0.213540468,0.315901228,0.090549576,0.094323973,0,0.037017487,0,0,37.5507,127.04,26.298,0.5721,5031.076,32.5
33.3,25.8,53.74327,87.75758,32.18684,26.43525,6.936157,91.555346,0.214962558,0.380495405,0.086889798,0.126628998,0,0.317162558,0,0,37.5102,127.086,21.9668,0.1332,5019.24,34.3
34.7,26.6,59.62098,84.82446,31.44137,27.11111,6.868117,88.418772,0.225696362,0.290929669,0.133942314,0.070239076,0,0.062936887,0,0,37.5372,126.891,15.5876,0.1554,5019.769,34.2
32.7,26.7,54.67401,83.05358,32.06227,27.24187,7.081239,50.27595,0.232256811,0.328659352,0.100176224,0.111084085,0,0.066794861,0,0,37.5237,126.909,17.2956,0.2223,5016.055,32.9
33.5,26.4,52.48909,80.46746,32.7519,27.545,7.236167,24.838709,0.255953968,0.348721095,0.11659657,0.147874697,0,0.050091859,0,0,37.5237,126.97,19.5844,0.2713,5026.482,33.3
28.8,23.6,57.01883,94.93809,30.47635,25.48271,8.740919,74.960096,0.492441803,0.3459588,0.064543564,0.042423498,0.024347258,0.068769887,0,0,37.6046,126.991,212.335,2.785,5152.121,29.1
31,24.1,49.35872,88.09729,32.77531,27.44368,7.176934,54.453192,0.471423672,0.323831463,0.042733462,0.028780069,0.043900833,0,0,0,37.6046,127.032,44.7624,0.5141,5007.588,31.5
32.5,26.1,44.03959,84.80462,33.9066,27.68722,7.497149,14.935814,0.498688314,0.363711497,0.0849313,0.047359727,0.023434222,0,0,0,37.5776,127.058,33.3068,0.2661,5002.308,31.9
32.6,26.2,58.13606,95.22601,31.54296,25.76157,5.840456,82.184354,0.388250067,0.263214904,0.023147612,0.008326738,0.057059119,0.023070402,0,0,37.645,127.022,45.716,2.5348,4992.892,32.9
32.7,24.8,56.28874,94.369,32.31683,26.6169,6.992467,113.467642,0.284485845,0.383051726,0.087039452,0.024676718,0.003188586,0,0,0,37.5507,127.135,35.038,0.5055,4991.793,33.1
